target_model,proxy_model,dataset,z_mode,Label,rho_T,rho_P,Scale,Shape_I,Shape_W,Omega_I,Omega_W,delta_I,delta_W,gamma_I,gamma_W,Bound_I,Bound_W,Bound,EBound_I,EBound_W,EBound,|MdR|,MLoss_T,MLoss_P,MPPL_T,MPPL_P,K_f,K_f_grad_p95,K_f_grad_max,K_f_grad_mean,K_f(pw),K_p,K_p(emp)
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q8_0.gguf,mmlu,concat,BF16 vs Q8_0,130.4216249009915,130.04448545962194,0.1422341582365472,47.22620611451291,12.816049864514103,0.9986077683092128,0.9996221819993582,6.882473412426177,3.5997616619368915,3.6187903881073,25.678279876708984,23.00591687573957,45.67067965417532,23.00591687573957,12.32006547370698,37.0848591357921,12.32006547370698,0.003811,1.3343050479888916,1.330494403839111,3.7973560490013583,3.782913212121573,2.599090960118504,1.112718939781189,1.6263020038604736,0.5057925581932068,0.0344662442803382,1.4142135623730951,1.2882224321365356
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q6_K.gguf,mmlu,concat,BF16 vs Q6_K,130.4216249009915,130.50447818731857,0.0068646670551946,148.8762665921812,29.563766592183804,0.995626587393551,0.9991315301460202,12.201767546517036,5.437888492718382,11.334393501281738,48.17421340942383,47.74275673840587,82.26219278381978,47.74275673840587,28.17835781083066,68.1099438828184,28.17835781083066,0.020514,1.3343050479888916,1.3548190593719482,3.7973560490013583,3.8760595565286806,2.599090960118504,1.112718939781189,1.6263020038604736,0.5057925581932068,0.0344662442803382,1.4142135623730951,1.2882224321365356
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q5_K_M.gguf,mmlu,concat,BF16 vs Q5_K_M,130.4216249009915,130.31186236917677,0.0120478133903813,256.47357437480343,43.7079493748037,0.9924546555488438,0.998714130552863,16.015168503271948,6.612109889301151,11.324956893920898,64.92335510253906,57.64078731430232,109.000964341368,57.64078731430232,32.40944483110606,90.99314231839672,32.40944483110606,0.027279,1.3343050479888916,1.3615838289260864,3.7973560490013583,3.9023690948570633,2.599090960118504,1.112718939781189,1.6263020038604736,0.5057925581932068,0.0344662442803382,1.4142135623730951,1.2882224321365356
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q4_K_M.gguf,mmlu,concat,BF16 vs Q4_K_M,130.4216249009915,130.72849172172707,0.0941672456683529,674.37118490692,97.31649740691819,0.9802235128144476,0.9971461140289136,25.97047077264084,9.86968412121636,11.368534088134766,109.43119049072266,83.57715090693367,180.41128051729223,83.57715090693367,43.54303533659535,151.9538988168904,43.54303533659535,0.012138,1.3343050479888916,1.346442699432373,3.7973560490013583,3.843727886430514,2.599090960118504,1.112718939781189,1.6263020038604736,0.5057925581932068,0.0344662442803382,1.4142135623730951,1.2882224321365356
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q3_K_M.gguf,mmlu,concat,BF16 vs Q3_K_M,130.4216249009915,133.79931784772657,11.40880964242382,1911.2387324394613,243.16841993946727,0.9452377307214236,0.9930325530417782,43.848004995460045,15.955476476178676,11.626041412353516,189.1575164794922,130.4066588449928,308.9788599037296,130.4066588449928,63.76743297441071,261.4309168043955,63.76743297441071,0.165059,1.3343050479888916,1.499364137649536,3.7973560490013583,4.478840238820091,2.599090960118504,1.112718939781189,1.6263020038604736,0.5057925581932068,0.0344662442803382,1.4142135623730951,1.2882224321365356
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q2_K.gguf,mmlu,concat,BF16 vs Q2_K,130.4216249009915,134.50751437782822,16.69449281692498,5772.047094974666,724.9709230996676,0.835485676368896,0.9793369494213244,76.08378005719479,27.233534767205533,11.59999179840088,341.2548217773437,214.15353068301465,553.3896312082499,214.15353068301465,99.6032327270868,469.91538642098885,99.6032327270868,0.497704,1.3343050479888916,1.832008719444275,3.7973560490013583,6.246421373016717,2.599090960118504,1.112718939781189,1.6263020038604736,0.5057925581932068,0.0344662442803382,1.4142135623730951,1.2882224321365356
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B [bnb:int8],mmlu,concat,BF16 vs INT8,130.4216249009915,131.29843040432314,0.7687878906726482,442.6061555631492,102.07881181314377,0.9870765545844232,0.9970194496032808,21.05647034651862,10.141380562025084,0.0,82.98931121826172,54.72768172963988,143.7229799987483,54.72768172963988,23.429933359512244,118.1931985658191,23.429933359512244,0.0277,1.3343050479888916,1.3620052337646484,3.7973560490013583,3.904013918619496,2.599090960118504,1.112718939781189,1.6263020038604736,0.5057925581932068,0.0344662442803382,1.4142135623730951,1.2882224321365356
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B [bnb:nf4],mmlu,concat,BF16 vs NF4,130.4216249009915,133.20353808937148,7.739040987682434,1772.5679791038856,228.27501035388198,0.9489838669335664,0.9934300357214833,42.1936845996124,15.362748821144226,0.0,184.4426727294922,109.66522421694393,300.7705108379972,109.66522421694393,46.949711993142586,254.69761003373785,46.949711993142586,0.173244,1.3343050479888916,1.5075488090515137,3.7973560490013583,4.515648500722711,2.599090960118504,1.112718939781189,1.6263020038604736,0.5057925581932068,0.0344662442803382,1.4142135623730951,1.2882224321365356
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B [bnb:fp4],mmlu,concat,BF16 vs FP4,130.4216249009915,135.1900100968827,22.737497376394344,3868.5285275587826,514.9992306837777,0.8902962177544581,0.985395645125252,62.38001302448708,23.18915108537128,0.0,270.3955078125,162.1313279440189,442.6677073120084,162.1313279440189,69.41142195614403,374.1325663231525,69.41142195614403,0.285029,1.3343050479888916,1.6193336248397827,3.7973560490013583,5.049724184372576,2.599090960118504,1.112718939781189,1.6263020038604736,0.5057925581932068,0.0344662442803382,1.4142135623730951,1.2882224321365356
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,jakiAJK/DeepSeek-R1-Distill-Llama-8B_GPTQ-int4 [GPTQ],mmlu,concat,BF16 vs GPTQ(DeepSeek-R1-Distill-Llama-8B_GPTQ-int4),130.4216249009915,132.76575034451912,5.494924094993545,2053.5693135131146,223.53415726311394,0.9407014997690054,0.9935452676523366,45.37691304626294,15.133706795035629,0.0,196.5528717041016,117.9387244966254,317.30161741138045,117.9387244966254,50.491750575380905,270.0433806100096,50.491750575380905,0.007489,1.3343050479888916,1.341793656349182,3.7973560490013583,3.825899703991488,2.599090960118504,1.112718939781189,1.6263020038604736,0.5057925581932068,0.0344662442803382,1.4142135623730951,1.2882224321365356
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B [FP16],squad,concat,BF16 vs FP16,133.9753702796561,133.948482987651,0.0007229264713667,0.0,0.0,1.0,1.0,0.0268872920050853,0.0268872920050853,1.8345257558394223e-05,9.723697662353516,0.0699084617045281,13.821267628108387,0.0699084617045281,0.0303315699295659,12.677884830600805,0.0303315699295659,0.001549,2.340874671936035,2.3393261432647705,10.390320711260346,10.374243452995708,2.599090960118504,1.1272131204605105,1.8621257543563845,0.5407056212425232,0.069858081638813,1.4142135623730951,1.3006962537765503
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q8_0.gguf,squad,concat,BF16 vs Q8_0,133.9753702796561,133.97090929554238,1.990037926273722e-05,86.92281408064558,26.112513651453582,0.9975785901139528,0.999272583390518,9.32324160263054,5.1100424217257565,3.68691635131836,35.912261962890625,29.446040075767336,64.06907298754483,29.446040075767336,15.304838545855716,52.47105146365301,15.304838545855716,0.016163,2.340874671936035,2.3570375442504883,10.390320711260346,10.55962265541032,2.599090960118504,1.1272131204605105,1.8621257543563845,0.5407056212425232,0.069858081638813,1.4142135623730951,1.3006962537765503
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q6_K.gguf,squad,concat,BF16 vs Q6_K,133.9753702796561,133.74593812391225,0.0526391140892771,231.6510640979288,76.87681517089571,0.9935360388660228,0.9978548393580504,15.221816685666072,8.770943751101415,11.63306999206543,58.40475463867188,56.01453149911009,105.39327673227828,56.01453149911009,32.28932204392743,85.85356843632175,32.28932204392743,0.058436,2.340874671936035,2.282438278198242,10.390320711260346,9.800547762020576,2.599090960118504,1.1272131204605105,1.8621257543563845,0.5407056212425232,0.069858081638813,1.4142135623730951,1.3006962537765503
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q5_K_M.gguf,squad,concat,BF16 vs Q5_K_M,133.9753702796561,133.77994680552283,0.0381903342423034,372.993758439403,126.48388719476856,0.9895946765718158,0.9964715072975427,19.31403502051411,11.248203302261697,11.6362943649292,72.04508972167969,66.65513913187891,131.12224650726935,66.65513913187891,36.90631817246188,106.38790064790084,36.90631817246188,0.067662,2.340874671936035,2.2732129096984863,10.390320711260346,9.710549867576542,2.599090960118504,1.1272131204605105,1.8621257543563845,0.5407056212425232,0.069858081638813,1.4142135623730951,1.3006962537765503
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q4_K_M.gguf,squad,concat,BF16 vs Q4_K_M,133.9753702796561,133.71678493521446,0.066866380359995,920.7355829357537,314.3939520344762,0.9743023127265684,0.9912252794289976,30.34472687825873,17.733043123356808,11.62777042388916,112.46160125732422,95.31285595017204,205.1345138216113,95.31285595017204,49.329171704090335,166.2673023234536,49.329171704090335,0.133181,2.340874671936035,2.2076938152313232,10.390320711260346,9.09471808903014,2.599090960118504,1.1272131204605105,1.8621257543563845,0.5407056212425232,0.069858081638813,1.4142135623730951,1.3006962537765503
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q3_K_M.gguf,squad,concat,BF16 vs Q3_K_M,133.9753702796561,134.7633662013655,0.6209375726306621,2252.972100101931,752.7180228487111,0.9376079864813024,0.9791548270592346,47.472023736876416,27.447020975350707,11.702523231506348,181.40191650390625,139.933974821029,327.878354659513,139.933974821029,68.73251613797324,266.8874353854876,68.73251613797324,0.108361,2.340874671936035,2.2325141429901123,10.390320711260346,9.32327668907493,2.599090960118504,1.1272131204605105,1.8621257543563845,0.5407056212425232,0.069858081638813,1.4142135623730951,1.3006962537765503
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q2_K.gguf,squad,concat,BF16 vs Q2_K,133.9753702796561,135.8886570307564,3.660666191936001,6794.552980280537,2088.7778729843985,0.8133952385466191,0.9426340632196732,82.45128044167946,45.7431802477302,11.77980136871338,337.9469299316406,230.95753250386028,596.8198179406231,230.95753250386028,108.26210862314753,491.1286186842028,108.26210862314753,0.020543,2.340874671936035,2.3203318119049072,10.390320711260346,10.179051276177006,2.599090960118504,1.1272131204605105,1.8621257543563845,0.5407056212425232,0.069858081638813,1.4142135623730951,1.3006962537765503
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B [bnb:int8],squad,concat,BF16 vs INT8,133.9753702796561,134.24198741862443,0.0710846987916645,616.4408013433888,211.90174554939605,0.9828624773612668,0.9941089704743328,24.829657388739307,14.559286735557745,0.0,92.45689392089844,64.53453806191195,168.59470385798653,64.53453806191195,27.9883155851262,136.66975459159588,27.9883155851262,0.015193,2.340874671936035,2.356067657470703,10.390320711260346,10.549385982006871,2.599090960118504,1.1272131204605105,1.8621257543563845,0.5407056212425232,0.069858081638813,1.4142135623730951,1.3006962537765503
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B [bnb:nf4],squad,concat,BF16 vs NF4,133.9753702796561,134.32725189729666,0.1238206728333458,2050.0479965684704,654.4222454955132,0.943043284449844,0.9818181126740574,45.27882305494819,25.584097915860674,0.0,178.54454040527344,117.68377968692114,318.9955081447089,117.68377968692114,51.03888342654744,261.0709456832996,51.03888342654744,0.29938,2.340874671936035,2.041494369506836,10.390320711260346,7.702110402138199,2.599090960118504,1.1272131204605105,1.8621257543563845,0.5407056212425232,0.069858081638813,1.4142135623730951,1.3006962537765503
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B [bnb:fp4],squad,concat,BF16 vs FP4,133.9753702796561,135.3740253600422,1.9562360338898657,3730.552321967341,1179.8467425682015,0.897155083268444,0.967473652820547,61.0942596157874,34.37736142582923,0.0,247.33444213867188,158.789537882526,439.1336118290926,158.789537882526,68.86625102373625,360.4575951656912,68.86625102373625,0.228216,2.340874671936035,2.5690910816192627,10.390320711260346,13.053954068357823,2.599090960118504,1.1272131204605105,1.8621257543563845,0.5407056212425232,0.069858081638813,1.4142135623730951,1.3006962537765503
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,jakiAJK/DeepSeek-R1-Distill-Llama-8B_GPTQ-int4 [GPTQ],squad,concat,BF16 vs GPTQ(DeepSeek-R1-Distill-Llama-8B_GPTQ-int4),133.9753702796561,137.60331365927897,13.161973165749464,2925.79735206719,815.2153778182625,0.9206475411628536,0.9778900118745316,54.21216953076989,28.78154531959686,0.0,301.4230041503906,140.90235975583582,501.0823547391294,140.90235975583582,61.10866878371333,424.502707811865,61.10866878371333,0.402091,2.340874671936035,2.7429654598236084,10.390320711260346,15.532979291695286,2.599090960118504,1.1272131204605105,1.8621257543563845,0.5407056212425232,0.069858081638813,1.4142135623730951,1.3006962537765503
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B [FP16],triviaqa,concat,BF16 vs FP16,143.70072591544542,143.66248986702374,0.001461995398905,2.2569803209119716,0.0,0.9999453367529504,1.0,1.502811470647891,0.0382360484216803,1.991572935367003e-05,12.517447471618652,3.905971873217884,17.80172294845935,3.905971873217884,1.7657688672109109,16.056994909430074,1.7657688672109109,0.000842,3.4347448348999023,3.433902740478516,31.02349544216436,30.997381726370943,2.599090960118504,1.174960017204285,1.7359387874603271,0.6063787341117859,0.0607579573988914,1.4142135623730951,1.2791800498962402
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q8_0.gguf,triviaqa,concat,BF16 vs Q8_0,143.70072591544542,143.69482227957528,3.485291648720997e-05,37.160911185845904,7.27639675014835,0.9991001786838478,0.9998238079559508,6.0959778574698245,2.697486163647447,4.010933876037598,25.0236759185791,21.516318027706443,42.3998337674644,21.516318027706443,12.29323684396998,35.179225399362885,12.29323684396998,0.006947,3.4347448348999023,3.4416921138763428,31.02349544216436,31.239774726199983,2.599090960118504,1.174960017204285,1.7359387874603271,0.6063787341117859,0.0607579573988914,1.4142135623730951,1.2791800498962402
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q6_K.gguf,triviaqa,concat,BF16 vs Q6_K,143.70072591544542,143.6723959678906,0.000802585928459,192.16175087418375,42.14600284268736,0.995346232792226,0.9989793094355366,13.86227086231212,6.492057103000236,12.429953575134276,56.17206954956055,53.6079118105724,96.31274951253432,53.6079118105724,32.18776264532092,79.4820982546143,32.18776264532092,0.00726,3.4347448348999023,3.442004919052124,31.02349544216436,31.24954821794429,2.599090960118504,1.174960017204285,1.7359387874603271,0.6063787341117859,0.0607579573988914,1.4142135623730951,1.2791800498962402
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q5_K_M.gguf,triviaqa,concat,BF16 vs Q5_K_M,143.70072591544542,143.78082524619202,0.0064159027860541,377.1433805167801,83.98590020182293,0.9908732414803856,0.9979675659979922,19.420344909902365,9.16473218946462,12.44006633758545,77.63050079345703,68.06815342914499,133.60607966146682,68.06815342914499,38.73121346787712,110.07158176945048,38.73121346787712,0.03791,3.4347448348999023,3.4726545810699463,31.02349544216436,32.22216536376543,2.599090960118504,1.174960017204285,1.7359387874603271,0.6063787341117859,0.0607579573988914,1.4142135623730951,1.2791800498962402
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q4_K_M.gguf,triviaqa,concat,BF16 vs Q4_K_M,143.70072591544542,143.71348377262242,0.0001627629197489,1142.0098156853924,258.8313379950969,0.9723507495910094,0.9937334229709528,33.79363813572478,16.088241070981663,12.432876586914062,134.11801147460938,105.41548207660298,231.48631271769864,105.41548207660298,55.61006133814908,190.46412461562264,55.61006133814908,0.168188,3.4347448348999023,3.602932929992676,31.02349544216436,36.70573206760093,2.599090960118504,1.174960017204285,1.7359387874603271,0.6063787341117859,0.0607579573988914,1.4142135623730951,1.2791800498962402
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q3_K_M.gguf,triviaqa,concat,BF16 vs Q3_K_M,143.70072591544542,144.10407432548865,0.1626899398843835,3371.6440604064715,747.2792310101452,0.9185902346720728,0.9819566283566612,58.067260572084464,27.33938406310628,12.46346378326416,235.26025390625,168.5480915481884,403.76578773518406,168.5480915481884,84.16972370493788,333.06290649954093,84.16972370493788,0.329407,3.4347448348999023,3.764151573181152,31.02349544216436,43.12710014503857,2.599090960118504,1.174960017204285,1.7359387874603271,0.6063787341117859,0.0607579573988914,1.4142135623730951,1.2791800498962402
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q2_K.gguf,triviaqa,concat,BF16 vs Q2_K,143.70072591544542,144.1298151784987,0.1841175956675992,10295.506585862066,2100.010522869942,0.7514550557866496,0.9493034175733612,101.467683049618,45.82788060193936,12.467473983764648,427.2048645019531,281.3554085548053,723.2697434843133,281.3554085548053,135.1686146142902,600.3178672700155,135.1686146142902,1.096657,3.4347448348999023,4.531401634216309,31.02349544216436,92.8886658135015,2.599090960118504,1.174960017204285,1.7359387874603271,0.6063787341117859,0.0607579573988914,1.4142135623730951,1.2791800498962402
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B [bnb:int8],triviaqa,concat,BF16 vs INT8,143.70072591544542,143.85074330660325,0.0225052176498018,830.6946255015514,194.29830004224522,0.9799072059560724,0.995300323842258,28.82216387988948,13.939899757885293,0.0,114.12174224853516,74.9114255912748,197.62358309520283,74.9114255912748,33.864890168179656,162.36108080307798,33.864890168179656,0.105659,3.4347448348999023,3.540403366088867,31.02349544216436,34.48082478158003,2.599090960118504,1.174960017204285,1.7359387874603271,0.6063787341117859,0.0607579573988914,1.4142135623730951,1.2791800498962402
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B [bnb:nf4],triviaqa,concat,BF16 vs NF4,143.70072591544542,143.8490672743859,0.0220051587723097,2684.0633251097593,574.8428526688136,0.935077273529316,0.9860955719865816,51.80815891602912,23.97633954188141,0.0,209.3406982421875,134.65411749903413,358.36914197079096,134.65411749903413,60.87251529129989,295.9556851433799,60.87251529129989,0.095862,3.4347448348999023,3.530607223510742,31.02349544216436,34.14469478254477,2.599090960118504,1.174960017204285,1.7359387874603271,0.6063787341117859,0.0607579573988914,1.4142135623730951,1.2791800498962402
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B [bnb:fp4],triviaqa,concat,BF16 vs FP4,143.70072591544542,144.29668044575206,0.3551618021930103,5409.00458834553,1153.022961048937,0.869571634468904,0.9721969360955124,73.5483497445573,33.96142109587193,0.0,307.3697509765625,191.15885095271287,522.9552930573542,191.15885095271287,86.41637028121178,433.08456530588177,86.41637028121178,0.641053,3.4347448348999023,4.075798034667969,31.02349544216436,58.89746405680836,2.599090960118504,1.174960017204285,1.7359387874603271,0.6063787341117859,0.0607579573988914,1.4142135623730951,1.2791800498962402
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,jakiAJK/DeepSeek-R1-Distill-Llama-8B_GPTQ-int4 [GPTQ],triviaqa,concat,BF16 vs GPTQ(DeepSeek-R1-Distill-Llama-8B_GPTQ-int4),143.70072591544542,144.14492448386127,0.1973123681826965,4008.192854180424,853.9513843641564,0.9032479230210474,0.979386827659724,63.311848547871406,29.225822430383968,0.0,310.1026611328125,164.5532532291644,514.5119599828511,164.5532532291644,74.38889065904205,431.0163103664413,74.38889065904205,0.458676,3.4347448348999023,3.893421173095703,31.02349544216436,49.07850569640532,2.599090960118504,1.174960017204285,1.7359387874603271,0.6063787341117859,0.0607579573988914,1.4142135623730951,1.2791800498962402
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai/DeepSeek-R1-Distill-Llama-8B [FP16],wikitext,concat,BF16 vs FP16,136.21220175764543,136.212148948877,2.788766023111122e-09,0.0,0.0,1.0,1.0,5.280876843016813e-05,5.280876843016813e-05,1.9182221876690164e-05,4.393092155456543,0.0001643825509763,6.212907761794138,0.0001643825509763,8.326399283212495e-05,5.579848304755723,8.326399283212495e-05,0.003675,4.738277435302734,4.734602928161621,114.23725104299182,113.81825572034532,2.599090960118504,1.1153472661972046,1.6851885318756104,0.600061297416687,0.0539210811257362,1.4142135623730951,1.2701280117034912
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q8_0.gguf,wikitext,concat,BF16 vs Q8_0,136.21220175764543,136.1993586651667,0.0001649450244172,0.0,0.0,1.0,1.0,0.0128430924787323,0.0128430924787323,3.82758092880249,13.786001205444336,5.446397226154529,19.529730241192656,5.446397226154529,4.8758422628197815,17.52431080849862,4.8758422628197815,0.008368,4.738277435302734,4.729909896850586,114.23725104299182,113.2853545215632,2.599090960118504,1.1153472661972046,1.6851885318756104,0.600061297416687,0.0539210811257362,1.4142135623730951,1.2701280117034912
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q6_K.gguf,wikitext,concat,BF16 vs Q6_K,136.21220175764543,136.0497408624909,0.0263935424544138,0.0,0.0,1.0,1.0,0.1624608951545383,0.1624608951545383,11.963812828063965,32.5953254699707,17.341637003110193,46.51900199356668,17.341637003110193,15.37677411497617,41.58143624527662,15.37677411497617,0.009439,4.738277435302734,4.747715950012207,114.23725104299182,115.32058550903449,2.599090960118504,1.1153472661972046,1.6851885318756104,0.600061297416687,0.0539210811257362,1.4142135623730951,1.2701280117034912
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,bartowski/DeepSeek-R1-Distill-Llama-8B-GGUF/DeepSeek-R1-Distill-Llama-8B-Q5_K_M.gguf,wikitext,concat,BF16 vs Q5_K_M,136.21220175764543,136.10159907307528,0.0122329538341248,0.0,0.0,1.0,1.0,0.1106026845701535,0.1106026845701535,11.968425750732422,37.86463165283203,17.21337645457231,53.83614205532777,17.21337645457231,15.324793203868028,48.21628971696602,15.324793203868028,0.019461,4.738277435302734,4.75773811340332,114.23725104299182,116.48215827266714,2.599090960118504,1.1153472661972046,1.6851885318756104,0.600061297416687,0.0539210811257362,1.4142135623730951,1.2701280117034912
